profile,entry,end,size,name,namespace,memory_block,is_thunk,thunk_target,parameter_count,calling_convention,return_type,caller_count,callers,callee_count,callees,global_ref_count,global_refs,string_count,strings,module,logical_file,owner,original_source,maintained_name,maintained_kind,maintained_confidence,maintained_source_file,maintained_notes,confidence,evidence,status
eur_rev0,0x003C305C,0x003C30E7,140,EnGe1_SetupOpen_GTGGuard,Global,oot3d_text,false,,2,default,void,0,,4,0x00346964;0x0036AE14;0x00375C08;0x003769D8,7,0x001A3674;0x003C30E8;0x003C30EC;0x003C30F0;0x003C30F4;0x003C30F8;0x003EBDA0,0,,game/actors,src/oot3d/game/actors/En_Ge1/z_en_ge1.cpp,z_en_ge1,,EnGe1_SetupOpen_GTGGuard,function,high,analysis/codebin_decompilation_batch_063.md,Maintained EnGe1 workflow entrypoint in multi-NPC tranche 063.,certain,manual_symbol:EnGe1_SetupOpen_GTGGuard; confidence:high; source:analysis/codebin_decompilation_batch_063.md,maintained_symbol
eur_rev0,0x003C30FC,0x003C3193,152,EnGe1_SetupOpenGate_GateOp,Global,oot3d_text,false,,2,default,void,0,,4,0x00346964;0x0036AE14;0x00375C08;0x003769D8,7,0x0010C918;0x001A3674;0x003C3194;0x003C3198;0x003C319C;0x003C31A0;0x003C31A4,0,,game/actors,src/oot3d/game/actors/En_Ge1/z_en_ge1.cpp,z_en_ge1,,EnGe1_SetupOpenGate_GateOp,function,high,analysis/codebin_decompilation_batch_063.md,Maintained EnGe1 workflow entrypoint in multi-NPC tranche 063.,certain,manual_symbol:EnGe1_SetupOpenGate_GateOp; confidence:high; source:analysis/codebin_decompilation_batch_063.md,maintained_symbol
eur_rev0,0x003C31A8,0x003C36F3,1288,FUN_003c31a8,Global,oot3d_text,false,,0,unknown,undefined,0,,13,0x00367C7C;0x0036AE14;0x0036DF58;0x003702C8;0x003725E0;0x00372674;0x003727F0;0x003735AC;0x003736FC;0x0037547C;0x003759D0;0x00375BCC;0x00375C08,35,0x003C34A0;0x003C34A4;0x003C34A8;0x003C34AC;0x003C34B0;0x003C34B4;0x003C34B8;0x003C34BC;0x003C34C0;0x003C34C4;0x003C34C8;0x003C34CC;0x003C34D0;0x003C34D4;0x003C34D8;0x003C34DC;0x003C34E0;0x003C36F4;0x003C36F8;0x003C36FC;0x003C3700;0x003C3704;0x003C3708;0x003C370C;0x003C3710;0x003C3714;0x003CE19C;0x004D9D40;0x004D9D44;0x004D9D48;0x004D9D4C;0x004D9D50;0x0054AC20;0x0054AC24;0x00588862,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_residual_roots.cpp,actor,,ActorRoot_Rand_ZeroOne_And_Audio_PlayActorSound2_003C31A8,function,high,analysis/codebin_decompilation_batch_153.md,"Executes the complete observed native actor root through `Rand_ZeroOne`, `Audio_PlayActorSound2`, `VectorSignedToFloat`, `Math_SinF` and additional maintained calls and preserves its local field and control-flow effects.",certain,manual_symbol:ActorRoot_Rand_ZeroOne_And_Audio_PlayActorSound2_003C31A8; confidence:high; source:analysis/codebin_decompilation_batch_153.md,maintained_symbol
eur_rev0,0x003C3718,0x003C3783,108,ItemOcarina_StartSoTCutscene,Global,oot3d_text,false,,0,unknown,undefined,0,,3,0x00369A48;0x0037573C;0x00375750,3,0x003C3784;0x003C3788;0x00588EFA,0,,game/actors,src/oot3d/game/actors/cluster_003c05b0.cpp,cluster_003c05b0,,ItemOcarina_StartSoTCutscene,function,high,analysis/codebin_decompilation_batch_156.md,"Reviews the complete observed native `ItemOcarina_StartSoTCutscene` body and establishes its public ABI from the OoT3D entry frame, register and stack flow, and maintained callee contracts.",certain,manual_symbol:ItemOcarina_StartSoTCutscene; confidence:high; source:analysis/codebin_decompilation_batch_156.md,maintained_symbol
eur_rev0,0x003C3790,0x003C382B,156,FUN_003c3790,Global,oot3d_text,false,,0,unknown,undefined,0,,3,0x0036AE18;0x00371680;0x00375C08,7,0x00146798;0x001C51F8;0x003C382C;0x003C3830;0x003C3834;0x003C3838;0x003C383C,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_medium_roots.cpp,actor,,ActorRoot_AnimationResource_GetLastFrameByIndex_And_Animation_Change_003C3790,function,high,analysis/codebin_decompilation_batch_149.md,"Executes the complete observed native actor root through `AnimationResource_GetLastFrameByIndex`, `VectorSignedToFloat`, `Animation_Change_00375c08`, `Message_CloseAndResetState` and preserves its local field and control-flow effects.",certain,manual_symbol:ActorRoot_AnimationResource_GetLastFrameByIndex_And_Animation_Change_003C3790; confidence:high; source:analysis/codebin_decompilation_batch_149.md,maintained_symbol
eur_rev0,0x003C3878,0x003C3973,252,EnZo_Dive,Global,oot3d_text,false,,2,default,void,0,,5,0x00315BA8;0x0036E5E0;0x003717AC;0x00373500;0x00375BCC,14,0x0014688C;0x003C3974;0x003C3978;0x003C397C;0x003C3980;0x003C3984;0x003C3988;0x003C398C;0x003C3990;0x003C3994;0x003C3998;0x003C399C;0x003C39A0;0x00531080,0,,game/actors,src/oot3d/game/actors/En_Zo/z_en_zo.cpp,z_en_zo,,EnZo_Dive,function,high,analysis/codebin_decompilation_batch_065.md,Maintained EnZo workflow entrypoint in multi-actor tranche 065.,certain,manual_symbol:EnZo_Dive; confidence:high; source:analysis/codebin_decompilation_batch_065.md,maintained_symbol
eur_rev0,0x003C39A4,0x003C3B6B,456,EnZo_Standing,Global,oot3d_text,false,,2,default,void,0,,2,0x00370F5C;0x003717AC,8,0x003C3B6C;0x003C3B70;0x003C3B74;0x003C3B78;0x003C3B7C;0x003C3B80;0x003C3B84;0x00531080,0,,game/actors,src/oot3d/game/actors/En_Zo/z_en_zo.cpp,z_en_zo,,EnZo_Standing,function,high,analysis/codebin_decompilation_batch_065.md,Maintained EnZo workflow entrypoint in multi-actor tranche 065.,certain,manual_symbol:EnZo_Standing; confidence:high; source:analysis/codebin_decompilation_batch_065.md,maintained_symbol
eur_rev0,0x003C3C04,0x003C3C77,116,EnDns_SetupBurrow,Global,oot3d_text,false,,2,default,void,0,,2,0x0036AE14;0x00375BCC,5,0x003C3C78;0x003C3C7C;0x003C3C80;0x003CEA64;0x00522328,0,,game/actors,src/oot3d/game/actors/En_Dns/z_en_dns.cpp,z_en_dns,,EnDns_SetupBurrow,function,high,analysis/codebin_decompilation_batch_074.md,Native body reconciled with its actor state machine.,certain,manual_symbol:EnDns_SetupBurrow; confidence:high; source:analysis/codebin_decompilation_batch_074.md,maintained_symbol
eur_rev0,0x003C3C84,0x003C3C9B,24,EnFz_Despawn,Global,oot3d_text,false,,2,default,void,0,,1,0x00374428,0,,0,,game/actors,src/oot3d/game/actors/En_Fz/z_en_fz.cpp,z_en_fz,,EnFz_Despawn,function,high,analysis/codebin_decompilation_batch_061.md,Maintained EnFz workflow entrypoint in multi-enemy tranche 061.,certain,manual_symbol:EnFz_Despawn; confidence:high; source:analysis/codebin_decompilation_batch_061.md,maintained_symbol
eur_rev0,0x003C3C9C,0x003C3E27,396,EnRr_GrabPlayer,Global,oot3d_text,false,,2,default,void,0,,4,0x00355B40;0x0036A7A0;0x00373500;0x00375BCC,11,0x003C3E28;0x003C3E2C;0x003C3E30;0x003C3E34;0x003C3E38;0x003C3E3C;0x003C3E40;0x003C3E44;0x003C3E48;0x003C3E4C;0x003C3E50,0,,game/actors,src/oot3d/game/actors/En_Rr/z_en_rr.cpp,z_en_rr,,EnRr_GrabPlayer,function,high,analysis/codebin_decompilation_batch_065.md,Maintained EnRr workflow entrypoint in multi-actor tranche 065.,certain,manual_symbol:EnRr_GrabPlayer; confidence:high; source:analysis/codebin_decompilation_batch_065.md,maintained_symbol
eur_rev0,0x003C3E54,0x003C415F,756,EnRr_Death,Global,oot3d_text,false,,2,default,void,0,,5,0x003642F4;0x0036DF58;0x00373500;0x00374428;0x00374444,9,0x003C3F7C;0x003C4160;0x003C4164;0x003C4168;0x003C416C;0x003C4170;0x003C4174;0x003C4178;0x003C417C,0,,game/actors,src/oot3d/game/actors/En_Rr/z_en_rr.cpp,z_en_rr,,EnRr_Death,function,high,analysis/codebin_decompilation_batch_065.md,Maintained EnRr workflow entrypoint in multi-actor tranche 065.,certain,manual_symbol:EnRr_Death; confidence:high; source:analysis/codebin_decompilation_batch_065.md,maintained_symbol
eur_rev0,0x003C41A8,0x003C4293,236,FUN_003c41a8,Global,oot3d_text,false,,0,unknown,undefined,0,,2,0x003642F4;0x003738A8,2,0x003C4294;0x003C4298,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_upper_roots.cpp,actor,,ActorRoot_Rand_CenteredFloat_And_EffectSsDeadDb_Spawn_003C41A8,function,high,analysis/codebin_decompilation_batch_150.md,"Executes the complete observed native actor root through `Rand_CenteredFloat`, `EffectSsDeadDb_Spawn` and preserves its local field and control-flow effects.",certain,manual_symbol:ActorRoot_Rand_CenteredFloat_And_EffectSsDeadDb_Spawn_003C41A8; confidence:high; source:analysis/codebin_decompilation_batch_150.md,maintained_symbol
eur_rev0,0x003C429C,0x003C4337,156,FUN_003c429c,Global,oot3d_text,false,,0,unknown,undefined,0,,3,0x0036AE14;0x003729B8;0x00375BCC,3,0x003C4338;0x003C433C;0x003C4340,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_medium_roots.cpp,actor,,ActorRoot_Animation_GetLastFrame_And_Audio_PlayActorSound2_003C429C,function,high,analysis/codebin_decompilation_batch_149.md,"Executes the complete observed native actor root through `Animation_GetLastFrame`, `VectorSignedToFloat`, `Audio_PlayActorSound2`, `FUN_003729b8` and preserves its local field and control-flow effects.",certain,manual_symbol:ActorRoot_Animation_GetLastFrame_And_Audio_PlayActorSound2_003C429C; confidence:high; source:analysis/codebin_decompilation_batch_149.md,maintained_symbol
eur_rev0,0x003C43BC,0x003C442B,112,FUN_003c43bc,Global,oot3d_text,false,,0,unknown,undefined,1,0x001374C0,0,,4,0x003C442C;0x003C4430;0x003C4434;0x0051B2F4,0,,engine/math,src/oot3d/engine/math/native_structural_leaves.cpp,math,,Math_StepS16ScaledToward,function,high,analysis/codebin_decompilation_batch_124.md,Applies the globally scaled signed step and snaps when it crosses the target.,certain,manual_symbol:Math_StepS16ScaledToward; confidence:high; source:analysis/codebin_decompilation_batch_124.md,maintained_symbol
eur_rev0,0x003C4438,0x003C45D3,412,EnBom_Explode,Global,oot3d_text,false,,0,unknown,undefined,0,,2,0x00374428;0x003761F0,8,0x003C45D4;0x003C45D8;0x003C45DC;0x003C45E0;0x003C45E4;0x003C45E8;0x003C45EC;0x003C45F0,0,,game/actors,src/oot3d/game/actors/cluster_003c05b0.cpp,cluster_003c05b0,,EnBom_Explode,function,high,analysis/codebin_decompilation_batch_158.md,"Reviews the complete observed native `EnBom_Explode` body and establishes its public ABI from the OoT3D entry frame, register and stack flow, and maintained callee contracts.",certain,manual_symbol:EnBom_Explode; confidence:high; source:analysis/codebin_decompilation_batch_158.md,maintained_symbol
eur_rev0,0x003C45F4,0x003C4D1F,1784,FUN_003c45f4,Global,oot3d_text,false,,0,unknown,undefined,1,0x00250AD0,8,0x00315AC4;0x0033BD6C;0x0034C294;0x003518CC;0x0035D2D4;0x0035DB20;0x00374BE8;0x003769D8,23,0x003C4C6C;0x003C4C70;0x003C4C74;0x003C4C78;0x003C4C7C;0x003C4C80;0x003C4C84;0x003C4C88;0x003C4C8C;0x003C4C90;0x003C4C94;0x003C4C98;0x003C4C9C;0x004C502C;0x0053A0A4;0x0053A150;0x0053A154;0x0053A294;0x0053B1DC;0x0053CB1F;0x0053CBD0;0x0058795C;0x00587A10,0,,game/player,src/oot3d/game/player/cluster_003c45f4.cpp,cluster_003c45f4,,Player_UpdateContextActionAndSequenceState,function,high,analysis/codebin_decompilation_batch_142.md,Selects the observed context action state and updates the related special audio-sequence latch.,certain,manual_symbol:Player_UpdateContextActionAndSequenceState; confidence:high; source:analysis/codebin_decompilation_batch_142.md,maintained_symbol
eur_rev0,0x003C4D20,0x003C4D6B,76,caseD_1_003c4d20,Global,oot3d_text,false,,0,unknown,undefined,0,,3,0x00372170;0x003721E0;0x00372224,0,,0,,game/actors,src/oot3d/game/actors/cluster_003c45f4.cpp,cluster_003c45f4,,caseD_1_003c4d20,function,high,analysis/oot3d_public_symbol_promotions.md,Imported from gamestabled/oot3d_before_public data/oot3d.ld (CC0) with explicit linker address 0x003c4d20; linker line 33959.,certain,manual_symbol:caseD_1_003c4d20; confidence:high; source:analysis/oot3d_public_symbol_promotions.md,maintained_symbol
eur_rev0,0x003C4D6C,0x003C4DC7,92,FUN_003c4d6c,Global,oot3d_text,false,,0,unknown,undefined,0,,3,0x00369A48;0x0036AE14;0x00375C08,5,0x003C4DC8;0x003C4DCC;0x003C4DD0;0x003C4DD4;0x003F0A08,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_small_roots.cpp,actor,,ActorRoot_TextboxIsClosing_And_Animation_GetLastFrame_003C4D6C,function,high,analysis/codebin_decompilation_batch_148.md,"Executes the complete observed native actor root through `Actor_TextboxIsClosing`, `Animation_GetLastFrame`, `VectorSignedToFloat`, `Animation_Change_00375c08` and preserves its local field and control-flow effects.",certain,manual_symbol:ActorRoot_TextboxIsClosing_And_Animation_GetLastFrame_003C4D6C; confidence:high; source:analysis/codebin_decompilation_batch_148.md,maintained_symbol
eur_rev0,0x003C4DD8,0x003C4F6F,408,EnGo2_ReverseRolling,Global,oot3d_text,false,,2,default,void,0,,4,0x0035C464;0x00371B34;0x00371CF8;0x00373500,8,0x003C4F70;0x003C4F74;0x003C4F78;0x003C4F7C;0x003C4F80;0x003C4F84;0x003C4F88;0x0051B2F4,0,,game/actors,src/oot3d/game/actors/En_Go2/z_en_go2.cpp,z_en_go2,,EnGo2_ReverseRolling,function,high,analysis/codebin_decompilation_batch_060.md,Maintained EnGo2 workflow entrypoint in multi-actor tranche 060.,certain,manual_symbol:EnGo2_ReverseRolling; confidence:high; source:analysis/codebin_decompilation_batch_060.md,maintained_symbol
eur_rev0,0x003C4F8C,0x003C50D3,328,EnGo2_GoronDmtBombFlowerAnimation,Global,oot3d_text,false,,2,default,void,0,,4,0x002CFCA0;0x0035C628;0x003717AC;0x00375A18,7,0x001177B8;0x003C50D4;0x003C50D8;0x003C50DC;0x003C50E0;0x003C50E4;0x00525C40,0,,game/actors,src/oot3d/game/actors/En_Go2/z_en_go2.cpp,z_en_go2,,EnGo2_GoronDmtBombFlowerAnimation,function,high,analysis/codebin_decompilation_batch_060.md,Maintained EnGo2 workflow entrypoint in multi-actor tranche 060.,certain,manual_symbol:EnGo2_GoronDmtBombFlowerAnimation; confidence:high; source:analysis/codebin_decompilation_batch_060.md,maintained_symbol
eur_rev0,0x003C50E8,0x003C517F,152,oot3d_boss_mo_tentacle_reemerge,Global,oot3d_text,false,,0,unknown,undefined,0,,2,0x003717AC;0x003736FC,8,0x003ACD84;0x003C5180;0x003C5184;0x003C5188;0x003C518C;0x003C5190;0x003C5194;0x005234A8,0,,reconstruction,src/oot3d/reconstruction/semantic_labels.c,semantic_labels,,oot3d_boss_mo_tentacle_reemerge,function,high,analysis/codebin_decompilation_batch_157.md,"Reviews the complete observed native `oot3d_boss_mo_tentacle_reemerge` body and establishes its public ABI from the OoT3D entry frame, register and stack flow, and maintained callee contracts.",certain,manual_symbol:oot3d_boss_mo_tentacle_reemerge; confidence:high; source:analysis/codebin_decompilation_batch_157.md,maintained_symbol
eur_rev0,0x003C5198,0x003C5243,172,EnFw_Bounce,Global,oot3d_text,false,,2,default,void,0,,2,0x003702C8;0x00375BCC,6,0x003AB0EC;0x003C5244;0x003C5248;0x003C524C;0x003C5250;0x003C5254,0,,game/actors,src/oot3d/game/actors/En_Fw/z_en_fw.cpp,z_en_fw,,EnFw_Bounce,function,high,analysis/codebin_decompilation_batch_066.md,Maintained EnFw workflow entrypoint in multi-actor tranche 066.,certain,manual_symbol:EnFw_Bounce; confidence:high; source:analysis/codebin_decompilation_batch_066.md,maintained_symbol
eur_rev0,0x003C5258,0x003C54BF,616,FUN_003c5258,Global,oot3d_text,false,,0,unknown,undefined,0,,7,0x003685F4;0x0036AE14;0x0036BB28;0x0036BBA8;0x0036BC98;0x00375BCC;0x00375C08,18,0x001167CC;0x001A3638;0x003AE400;0x003C54C0;0x003C54C4;0x003C54C8;0x003C54CC;0x003C54D0;0x003C54D4;0x003C54D8;0x003C54DC;0x003C54E0;0x003C54E4;0x003C54E8;0x003C54EC;0x003CD284;0x003CD4B8;0x00588876,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_broad_roots.cpp,actor,,ActorRoot_Text_GetFaceReaction_And_ProcessTalkRequest_003C5258,function,high,analysis/codebin_decompilation_batch_152.md,"Executes the complete observed native actor root through `Text_GetFaceReaction`, `FUN_003685f4`, `Actor_ProcessTalkRequest`, `Actor_OfferTalkWithinRange` and additional maintained calls and preserves its local field and control-flow effects.",certain,manual_symbol:ActorRoot_Text_GetFaceReaction_And_ProcessTalkRequest_003C5258; confidence:high; source:analysis/codebin_decompilation_batch_152.md,maintained_symbol
eur_rev0,0x003C54F0,0x003C5837,840,FUN_003c54f0,Global,oot3d_text,false,,0,unknown,undefined,0,,14,0x002CFCA0;0x00320D7C;0x00338CD8;0x00338F60;0x0034BE04;0x0035FB94;0x00367B14;0x00367C7C;0x00367D74;0x00369F3C;0x003715D0;0x00371680;0x0037547C;0x003758B0,22,0x00105440;0x003C5838;0x003C583C;0x003C5840;0x003C5844;0x003C5848;0x003C584C;0x003C5850;0x003C5854;0x003C5858;0x003C585C;0x003C5860;0x003C5864;0x003C5868;0x00549600;0x0054AC20;0x0054AC24;0x005879A0;0x00588846;0x0058887C;0x00588EB6;0x00588EE2,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_residual_roots.cpp,actor,,ActorRoot_Audio_PlaySoundGeneral_And_Gameplay_CreateSubCamera_003C54F0,function,high,analysis/codebin_decompilation_batch_153.md,"Executes the complete observed native actor root through `Audio_PlaySoundGeneral`, `Gameplay_CreateSubCamera`, `Gameplay_ChangeCameraStatus`, `Gameplay_CameraSetAtEye` and additional maintained calls and preserves its local field and control-flow effects.",certain,manual_symbol:ActorRoot_Audio_PlaySoundGeneral_And_Gameplay_CreateSubCamera_003C54F0; confidence:high; source:analysis/codebin_decompilation_batch_153.md,maintained_symbol
eur_rev0,0x003C586C,0x003C6027,1692,FUN_003c586c,Global,oot3d_text,false,,0,unknown,undefined,1,0x0018613C,1,0x00372244,51,0x003C587C;0x003C6028;0x003C602C;0x003C6030;0x003C6034;0x003C6038;0x003C603C;0x003C6040;0x003C6044;0x003C6048;0x003C604C;0x003C6050;0x003C6054;0x003C6058;0x003C605C;0x003C6060;0x003C6064;0x003C6068;0x003C606C;0x003C6070;0x003C6074;0x003C6078;0x00588844;0x00588846;0x00588848;0x0058884A;0x00588858;0x0058885A;0x0058885C;0x00588860;0x00588862;0x00588864;0x00588866;0x00588868;0x0058886A;0x0058886C;0x00588870;0x00588872;0x00588874;0x00588876;0x0058887A;0x0058887C;0x0058887E;0x00588880;0x00588882;0x00588884;0x00588886;0x0058888A;0x0058888C;0x0058888E;0x00588894,0,,game/message,src/oot3d/game/message/native_recursive_blocker_cone.cpp,message,,Text_SetReactionFlags,function,high,analysis/codebin_decompilation_batch_136.md,Sets the observed event and inf-table flags associated with a completed reaction-set text ID.,certain,manual_symbol:Text_SetReactionFlags; confidence:high; source:analysis/codebin_decompilation_batch_136.md,maintained_symbol
eur_rev0,0x003C607C,0x003C60BB,180,EnKz_Wait,Global,oot3d_text,false,,2,default,void,0,,3,0x00370F5C;0x00371E40;0x003724DC,6,0x00134D28;0x001C52C0;0x001C52C4;0x001C52C8;0x003C60BC;0x003C60C0,0,,game/actors,src/oot3d/game/actors/En_Kz/z_en_kz.cpp,z_en_kz,,EnKz_Wait,function,high,analysis/codebin_decompilation_batch_071.md,Native body reconciled with its actor state machine.,certain,manual_symbol:EnKz_Wait; confidence:high; source:analysis/codebin_decompilation_batch_071.md,maintained_symbol
eur_rev0,0x003C60C4,0x003C611F,92,EnKz_PreMweepWait,Global,oot3d_text,false,,2,default,void,0,,2,0x00370F5C;0x003717AC,4,0x001521C8;0x003C6120;0x003C6124;0x0052BEDC,0,,game/actors,src/oot3d/game/actors/En_Kz/z_en_kz.cpp,z_en_kz,,EnKz_PreMweepWait,function,high,analysis/codebin_decompilation_batch_071.md,Native body reconciled with its actor state machine.,certain,manual_symbol:EnKz_PreMweepWait; confidence:high; source:analysis/codebin_decompilation_batch_071.md,maintained_symbol
eur_rev0,0x003C6128,0x003C61FF,216,FUN_003c6128,Global,oot3d_text,false,,0,unknown,undefined,0,,2,0x00348800;0x00367C7C,8,0x00173710;0x003C6200;0x003C6204;0x003C6208;0x003C620C;0x003C6210;0x003C6214;0x00588846,0,,ui/runtime,src/oot3d/ui/runtime/native_indirect_ready_upper_roots.cpp,ui,,UiRoot_Message_StartTextbox_003C6128,function,high,analysis/codebin_decompilation_batch_150.md,"Executes the complete observed native ui root through `FUN_00348800`, `Message_StartTextbox` and preserves its local field and control-flow effects.",certain,manual_symbol:UiRoot_Message_StartTextbox_003C6128; confidence:high; source:analysis/codebin_decompilation_batch_150.md,maintained_symbol
eur_rev0,0x003C6240,0x003C6313,212,FUN_003c6240,Global,oot3d_text,false,,0,unknown,undefined,0,,2,0x0036AE14;0x00375C08,9,0x003C6314;0x003C6318;0x003C631C;0x0052C2E8;0x0052C2F0;0x0052C2F4;0x0052C318;0x0052C320;0x0052C324,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_upper_roots.cpp,actor,,ActorRoot_Animation_GetLastFrame_And_Animation_Change_003C6240,function,high,analysis/codebin_decompilation_batch_150.md,"Executes the complete observed native actor root through `Animation_GetLastFrame`, `VectorSignedToFloat`, `Animation_Change_00375c08` and preserves its local field and control-flow effects.",certain,manual_symbol:ActorRoot_Animation_GetLastFrame_And_Animation_Change_003C6240; confidence:high; source:analysis/codebin_decompilation_batch_150.md,maintained_symbol
eur_rev0,0x003C6320,0x003C693B,1524,FUN_003c6320,Global,oot3d_text,false,,0,unknown,undefined,1,0x001BE174,12,0x003159F8;0x00340698;0x003406A8;0x0036654C;0x0036E168;0x0036E88C;0x003713FC;0x00372674;0x003727F0;0x003735AC;0x003738A8;0x00375A18,13,0x003C66E8;0x003C66EC;0x003C66F0;0x003C66F4;0x003C66F8;0x003C66FC;0x003C6700;0x003C6704;0x003C6708;0x003C670C;0x003C693C;0x003C6940;0x003E3838,0,,game/actors,src/oot3d/game/actors/native_ready_large_band.cpp,actor,,EnBa_UpdateTentacleMotion,function,high,analysis/codebin_decompilation_batch_144.md,Updates the observed EnBa tentacle smoothing rotation transform and randomized motion.,certain,manual_symbol:EnBa_UpdateTentacleMotion; confidence:high; source:analysis/codebin_decompilation_batch_144.md,maintained_symbol
eur_rev0,0x003C6AD4,0x003C6CDB,520,FUN_003c6ad4,Global,oot3d_text,false,,0,unknown,undefined,0,,4,0x001741C8;0x0036FC20;0x00373500;0x00375BCC,16,0x003C6CDC;0x003C6CE0;0x003C6CE4;0x003C6CE8;0x003C6CEC;0x003C6CF0;0x003C6CF4;0x003C6CF8;0x003C6CFC;0x003C6D00;0x003C6D04;0x003C6D08;0x003C6D0C;0x003C6D10;0x003C6D14;0x003C6D18,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_broad_roots.cpp,actor,,ActorRoot_Math_ApproachZeroF_And_Math_ApproachF_003C6AD4,function,high,analysis/codebin_decompilation_batch_152.md,"Executes the complete observed native actor root through `Math_ApproachZeroF`, `Math_ApproachF`, `Audio_PlayActorSound2`, `Actor_SpawnChildWithRandomizedAnimationSound` and preserves its local field and control-flow effects.",certain,manual_symbol:ActorRoot_Math_ApproachZeroF_And_Math_ApproachF_003C6AD4; confidence:high; source:analysis/codebin_decompilation_batch_152.md,maintained_symbol
eur_rev0,0x003C6D1C,0x003C70BB,856,EnGeldB_SpinDodge,Global,oot3d_text,false,,2,default,void,0,,11,0x002CFCA0;0x00338F60;0x0035E600;0x00364FBC;0x00365444;0x00369608;0x0036E168;0x003731E0;0x00373D40;0x00375BCC;0x003FF758,19,0x003C7040;0x003C7044;0x003C7048;0x003C704C;0x003C7050;0x003C7054;0x003C7058;0x003C705C;0x003C7060;0x003C7064;0x003C7068;0x003C706C;0x003C7070;0x003C7074;0x003C7078;0x003C707C;0x003C7080;0x003C7084;0x003DD280,0,,game/actors,src/oot3d/game/actors/En_GeldB/z_en_geldb.cpp,z_en_geldb,,EnGeldB_SpinDodge,function,high,analysis/codebin_decompilation_batch_058.md,Exact public OoT3D symbol in the complete EnGeldB workflow.,certain,manual_symbol:EnGeldB_SpinDodge; confidence:high; source:analysis/codebin_decompilation_batch_058.md,maintained_symbol
eur_rev0,0x003C70BC,0x003C721F,356,FUN_003c70bc,Global,oot3d_text,false,,0,unknown,undefined,0,,11,0x001807A0;0x00363E64;0x00367358;0x0036E734;0x0036F364;0x00370378;0x003705A0;0x003731E0;0x00373264;0x003736FC;0x003759D0,13,0x00107AE4;0x0013F9C4;0x003C7220;0x003C7224;0x003C7228;0x003C722C;0x003C7230;0x003C7234;0x003C7238;0x003C723C;0x003C7240;0x003C7244;0x003C7248,0,,game/actors,src/oot3d/game/actors/native_indirect_ready_extended_roots.cpp,actor,,ActorRoot_SkelAnime_UpdateNoPlayState_And_Math_StepToF_003C70BC,function,high,analysis/codebin_decompilation_batch_151.md,"Executes the complete observed native actor root through `SkelAnime_UpdateNoPlayState_003731E0`, `Math_StepToF`, `Animation_OnFrameImpl`, `Actor_WorldDistXZToPoint` and additional maintained calls and preserves its local field and control-flow effects.",certain,manual_symbol:ActorRoot_SkelAnime_UpdateNoPlayState_And_Math_StepToF_003C70BC; confidence:high; source:analysis/codebin_decompilation_batch_151.md,maintained_symbol
