entry,size,name,boundary_kind,body_status,abi_status,classification,evidence,notes
0x004AF898,300,FUN_004af898,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004B00A0,336,FUN_004b00a0,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004B0A70,176,FUN_004b0a70,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004B2700,4,thunk_FUN_004b3de4,non_callable_internal,not_independent_body,not_applicable,thunk_to_inherited_register_codec_continuation,codebin_maintained_abi_micro_tranche_155_exclusions.csv,Retains the exact native exclusion proved by the maintained-ABI closure audit.
0x004B2790,244,FUN_004b2790,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004B29D0,260,FUN_004b29d0,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004B2A44,244,FUN_004b2a44,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004B2C38,52,FUN_004b2c38,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004B2C8C,244,FUN_004b2c8c,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004B2E70,52,FUN_004b2e70,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004B2EB4,244,FUN_004b2eb4,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004B3080,52,FUN_004b3080,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004B31B4,224,FUN_004b31b4,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004B32D8,224,FUN_004b32d8,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004B33E4,200,FUN_004b33e4,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004B3508,224,FUN_004b3508,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004B363C,224,FUN_004b363c,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004B3748,200,FUN_004b3748,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004B387C,224,FUN_004b387c,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004B39A0,224,FUN_004b39a0,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004B3AAC,200,FUN_004b3aac,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004B3BB8,200,FUN_004b3bb8,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004B3CC4,200,FUN_004b3cc4,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004B3DB0,176,FUN_004b3db0,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004B4004,500,caseD_6,non_callable_internal,not_independent_body,not_applicable,switch_owned_case,analysis/codebin_decompilation_batch_139.md,Codec dispatch case owned by its enclosing native switch function.
0x004B41A0,128,FUN_004b41a0,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004B43DC,88,FUN_004b43dc,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004B4434,216,FUN_004b4434,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004B452C,744,FUN_004b452c,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004B46E8,296,FUN_004b46e8,non_callable_internal,not_independent_body,not_applicable,codec_continuation_graph,analysis/codebin_decompilation_batch_138.md;analysis/codebin_decompilation_batch_154.md,Member of one of the three shifted codec graphs whose live callee-saved state is inherited from an enclosing decoder.
0x004B4738,48,FUN_004b4738,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004B4768,20,Bitstream_Refill16_Internal2,non_callable_internal,reviewed_internal_body,inherited_register_context,inherited_register_codec_internal,analysis/codebin_decompilation_batch_096.md,"Reviewed internal entry in one of three shifted codec clones; live decoder state is inherited in registers, so no standalone AAPCS signature is asserted."
0x004B477C,60,Bitstream_DecodeSignedExpGolomb_Internal2,non_callable_internal,reviewed_internal_body,inherited_register_context,inherited_register_codec_internal,analysis/codebin_decompilation_batch_096.md,"Reviewed internal entry in one of three shifted codec clones; live decoder state is inherited in registers, so no standalone AAPCS signature is asserted."
0x004B47BC,1020,FUN_004b47bc,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004B4CCC,500,FUN_004b4ccc,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004B5E98,300,FUN_004b5e98,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004B66A0,336,FUN_004b66a0,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
0x004B7070,176,FUN_004b7070,historical_non_autonomous_boundary,not_independent_body,not_applicable,historical_boundary_quarantine,analysis/codebin_decompilation_batch_154.md,"Direct dependencies are maintained, but the range/owner audits prove this apparent entry is not an independent public AAPCS boundary."
